,name,description,discovery date
1670,Kepler-489 b,"Kepler-487 c is a Neptune-like exoplanet that orbits a G-type star. Its mass is 7.65 Earths, it takes 38.7 days to complete one orbit of its star, and is 0.2141 AU from its star. Its discovery was announced in 2016.",2012
1671,Kepler-48 b,"Kepler-488 b is a gas giant exoplanet that orbits an F-type star. Its mass is 124 Jupiters, it takes 3.1 days to complete one orbit of its star, and is 0.0428 AU from its star. Its discovery was announced in 2016.",2012
1672,Kepler-48 c,"Kepler-489 b is a gas giant exoplanet that orbits a K-type star. Its mass is 0.145 Jupiters, it takes 17.3 days to complete one orbit of its star, and is 0.1209 AU from its star. Its discovery was announced in 2016.",2014
1673,Kepler-48 d,"Kepler-48 b is a super Earth exoplanet that orbits a K-type star. Its mass is 3.94 Earths, it takes 4.8 days to complete one orbit of its star, and is 0.0528 AU from its star. Its discovery was announced in 2012.",2016
1674,Kepler-490 b,"Kepler-48 c is a super Earth exoplanet that orbits a K-type star. Its mass is 14.61 Earths, it takes 9.7 days to complete one orbit of its star, and is 0.0845 AU from its star. Its discovery was announced in 2012.",2016
1675,Kepler-491 b,"Kepler-48 d is a super Earth exoplanet that orbits a K-type star. Its mass is 7.93 Earths, it takes 42.9 days to complete one orbit of its star, and is 0.2279 AU from its star. Its discovery was announced in 2014.",2016
1676,Kepler-492 b,"Kepler-490 b is a gas giant exoplanet that orbits an F-type star. Its mass is Unknown, it takes 3.3 days to complete one orbit of its star, and is 0.0453 AU from its star. Its discovery was announced in 2016.",2016
1677,Kepler-493 b,"Kepler-491 b is a gas giant exoplanet that orbits a G-type star. Its mass is 0.186 Jupiters, it takes 4.2 days to complete one orbit of its star, and is 0.0516 AU from its star. Its discovery was announced in 2016.",2016
1678,Kepler-494 b,"Kepler-492 b is a gas giant exoplanet that orbits a G-type star. Its mass is 0.21 Jupiters, it takes 11.7 days to complete one orbit of its star, and is 0.0935 AU from its star. Its discovery was announced in 2016.",2016
1679,Kepler-495 b,"Kepler-493 b is a gas giant exoplanet that orbits an F-type star. Its mass is 118 Jupiters, it takes 3 days to complete one orbit of its star, and is 0.0439 AU from its star. Its discovery was announced in 2016.",2016
1680,Kepler-496 b,"Kepler-494 b is a gas giant exoplanet that orbits an F-type star. Its mass is 0.127 Jupiters, it takes 8 days to complete one orbit of its star, and is 0.0804 AU from its star. Its discovery was announced in 2016.",2016
1681,Kepler-497 b,"Kepler-495 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 23.8 Earths, it takes 3.4 days to complete one orbit of its star, and is 0.0427 AU from its star. Its discovery was announced in 2016.",2016
1682,Kepler-498 b,"Kepler-496 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 5.99 Earths, it takes 8.3 days to complete one orbit of its star, and is 0.0747 AU from its star. Its discovery was announced in 2016.",2016
1683,Kepler-499 b,"Kepler-497 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 30.4 Earths, it takes 3.6 days to complete one orbit of its star, and is 0.0457 AU from its star. Its discovery was announced in 2016.",2012
1684,Kepler-49 b,"Kepler-498 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 9.43 Earths, it takes 9.6 days to complete one orbit of its star, and is 0.0897 AU from its star. Its discovery was announced in 2016.",2012
1685,Kepler-49 c,"Kepler-499 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 5.35 Earths, it takes 5.6 days to complete one orbit of its star, and is 0.0598 AU from its star. Its discovery was announced in 2016.",2014
1686,Kepler-49 d,"Kepler-49 b is a super Earth exoplanet that orbits a K-type star. Its mass is 8 Earths, it takes 7.2 days to complete one orbit of its star, and is 0.05929 AU from its star. Its discovery was announced in 2012.",2014
1687,Kepler-49 e,"Kepler-49 c is a Neptune-like exoplanet that orbits a K-type star. Its mass is 5.9 Earths, it takes 10.9 days to complete one orbit of its star, and is 0.07821 AU from its star. Its discovery was announced in 2012.",2009
1688,Kepler-4 b,"Kepler-49 d is a super Earth exoplanet that orbits a K-type star. Its mass is 3.19 Earths, it takes 2.6 days to complete one orbit of its star, and is 0.031 AU from its star. Its discovery was announced in 2014.",2016
1689,Kepler-500 b,"Kepler-49 e is a super Earth exoplanet that orbits a K-type star. Its mass is 3.05 Earths, it takes 18.6 days to complete one orbit of its star, and is 0.116 AU from its star. Its discovery was announced in 2014.",2016
1690,Kepler-501 b,"Kepler-4 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 24.472 Earths, it takes 3.2 days to complete one orbit of its star, and is 0.0456 AU from its star. Its discovery was announced in 2009.",2016
1691,Kepler-502 b,"Kepler-500 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 7.18 Earths, it takes 8.5 days to complete one orbit of its star, and is 0.0806 AU from its star. Its discovery was announced in 2016.",2016
1692,Kepler-504 b,"Kepler-501 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 17.1 Earths, it takes 5.6 days to complete one orbit of its star, and is 0.0627 AU from its star. Its discovery was announced in 2016.",2016
1693,Kepler-505 b,"Kepler-502 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 20.4 Earths, it takes 4.3 days to complete one orbit of its star, and is 0.0535 AU from its star. Its discovery was announced in 2016.",2016
1694,Kepler-506 b,"Kepler-504 b is a super Earth exoplanet that orbits an M-type star. Its mass is 3.15 Earths, it takes 9.5 days to complete one orbit of its star, and is 0.0646 AU from its star. Its discovery was announced in 2016.",2016
1695,Kepler-507 b,"Kepler-505 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 7.27 Earths, it takes 27.5 days to complete one orbit of its star, and is 0.1445 AU from its star. Its discovery was announced in 2016.",2016
1696,Kepler-508 b,"Kepler-506 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 7.9 Earths, it takes 6.9 days to complete one orbit of its star, and is 0.075 AU from its star. Its discovery was announced in 2016.",2016
1697,Kepler-509 b,"Kepler-507 b is a super Earth exoplanet that orbits an F-type star. Its mass is 2.24 Earths, it takes 3.6 days to complete one orbit of its star, and is 0.0473 AU from its star. Its discovery was announced in 2016.",2012
1698,Kepler-50 b,"Kepler-508 b is a super Earth exoplanet that orbits an F-type star. Its mass is 3.33 Earths, it takes 25.3 days to complete one orbit of its star, and is 0.1763 AU from its star. Its discovery was announced in 2016.",2012
1699,Kepler-50 c,"Kepler-509 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 6.76 Earths, it takes 41.7 days to complete one orbit of its star, and is 0.2384 AU from its star. Its discovery was announced in 2016.",2016
1700,Kepler-510 b,"Kepler-50 b is a super Earth exoplanet that orbits an F-type star. Its mass is 8.9 Earths, it takes 7.8 days to complete one orbit of its star, and is 0.077 AU from its star. Its discovery was announced in 2012.",2016
1701,Kepler-511 b,"Kepler-50 c is a Neptune-like exoplanet that orbits an F-type star. Its mass is 8.2 Earths, it takes 9.4 days to complete one orbit of its star, and is 0.087 AU from its star. Its discovery was announced in 2012.",2016
1702,Kepler-512 b,"Kepler-510 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 6.66 Earths, it takes 19.6 days to complete one orbit of its star, and is 0.134 AU from its star. Its discovery was announced in 2016.",2016
1703,Kepler-513 b,"Kepler-511 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 33.1 Earths, it takes 296.6 days to complete one orbit of its star, and is 0.8589 AU from its star. Its discovery was announced in 2016.",2016
1704,Kepler-514 b,"Kepler-512 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 7.7 Earths, it takes 34.4 days to complete one orbit of its star, and is 0.2194 AU from its star. Its discovery was announced in 2016.",2016
1705,Kepler-515 b,"Kepler-513 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 5.48 Earths, it takes 28.9 days to complete one orbit of its star, and is 0.1789 AU from its star. Its discovery was announced in 2016.",2016
1706,Kepler-516 b,"Kepler-514 b is a super Earth exoplanet that orbits an F-type star. Its mass is 3.61 Earths, it takes 5.7 days to complete one orbit of its star, and is 0.0676 AU from its star. Its discovery was announced in 2016.",2016
1707,Kepler-517 b,"Kepler-515 b is a super Earth exoplanet that orbits a K-type star. Its mass is 2.73 Earths, it takes 20 days to complete one orbit of its star, and is 0.1333 AU from its star. Its discovery was announced in 2016.",2016
1708,Kepler-518 b,"Kepler-516 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 27.9 Earths, it takes 24.9 days to complete one orbit of its star, and is 0.1992 AU from its star. Its discovery was announced in 2016.",2016
1709,Kepler-519 b,"Kepler-517 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 7.61 Earths, it takes 60.9 days to complete one orbit of its star, and is 0.2897 AU from its star. Its discovery was announced in 2016.",2012
1710,Kepler-51 b,"Kepler-518 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 5.1 Earths, it takes 8.5 days to complete one orbit of its star, and is 0.081 AU from its star. Its discovery was announced in 2016.",2012
1711,Kepler-51 c,"Kepler-519 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 5.06 Earths, it takes 24.3 days to complete one orbit of its star, and is 0.1594 AU from its star. Its discovery was announced in 2016.",2014
1712,Kepler-51 d,"Kepler-51 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 2.1 Earths, it takes 45.2 days to complete one orbit of its star, and is 0.2514 AU from its star. Its discovery was announced in 2012.",2016
1713,Kepler-520 b,"Kepler-51 c is a Neptune-like exoplanet that orbits an F-type star. Its mass is 4 Earths, it takes 85.3 days to complete one orbit of its star, and is 0.384 AU from its star. Its discovery was announced in 2012.",2016
1714,Kepler-520 c,"Kepler-51 d is a Neptune-like exoplanet that orbits an F-type star. Its mass is 7.6 Earths, it takes 130.2 days to complete one orbit of its star, and is 0.509 AU from its star. Its discovery was announced in 2014.",2016
1715,Kepler-521 b,"Kepler-520 b is a super Earth exoplanet that orbits an F-type star. Its mass is 3.39 Earths, it takes 19.7 days to complete one orbit of its star, and is 0.144 AU from its star. Its discovery was announced in 2016.",2016
1716,Kepler-522 b,"Kepler-520 c is a super Earth exoplanet that orbits an F-type star. Its mass is 1.24 Earths, it takes 5.2 days to complete one orbit of its star, and is 0.0594 AU from its star. Its discovery was announced in 2016.",2016
1717,Kepler-523 b,"Kepler-521 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 10.2 Earths, it takes 22.2 days to complete one orbit of its star, and is 0.1699 AU from its star. Its discovery was announced in 2016.",2016
1718,Kepler-524 b,"Kepler-522 b is a gas giant exoplanet that orbits an F-type star. Its mass is 38.2 Earths, it takes 38.6 days to complete one orbit of its star, and is 0.2551 AU from its star. Its discovery was announced in 2016.",2016
1719,Kepler-524 c,"Kepler-523 b is a super Earth exoplanet that orbits a G-type star. Its mass is 4.5 Earths, it takes 5.8 days to complete one orbit of its star, and is 0.0606 AU from its star. Its discovery was announced in 2016.",2016
1720,Kepler-525 b,"Kepler-524 b is a super Earth exoplanet that orbits an F-type star. Its mass is 4.31 Earths, it takes 8 days to complete one orbit of its star, and is 0.0791 AU from its star. Its discovery was announced in 2016.",2016
1721,Kepler-526 b,"Kepler-524 c is a terrestrial exoplanet that orbits an F-type star. Its mass is 0.84 Earths, it takes 1.9 days to complete one orbit of its star, and is 0.0303 AU from its star. Its discovery was announced in 2016.",2016
1722,Kepler-527 b,"Kepler-525 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 7.41 Earths, it takes 18.7 days to complete one orbit of its star, and is 0.1396 AU from its star. Its discovery was announced in 2016.",2016
1723,Kepler-528 b,"Kepler-526 b is a super Earth exoplanet that orbits a G-type star. Its mass is 4.62 Earths, it takes 5.5 days to complete one orbit of its star, and is 0.064 AU from its star. Its discovery was announced in 2016.",2016
1724,Kepler-529 b,"Kepler-527 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 8.45 Earths, it takes 13.3 days to complete one orbit of its star, and is 0.1179 AU from its star. Its discovery was announced in 2016.",2016
1725,Kepler-529 c,"Kepler-528 b is a super Earth exoplanet that orbits a G-type star. Its mass is 4.98 Earths, it takes 19.8 days to complete one orbit of its star, and is 0.1409 AU from its star. Its discovery was announced in 2016.",2012
1726,Kepler-52 b,"Kepler-529 b is a super Earth exoplanet that orbits an F-type star. Its mass is 4.12 Earths, it takes 2 days to complete one orbit of its star, and is 0.0309 AU from its star. Its discovery was announced in 2016.",2012
1727,Kepler-52 c,"Kepler-529 c is a super Earth exoplanet that orbits an F-type star. Its mass is 4.66 Earths, it takes 12.8 days to complete one orbit of its star, and is 0.1075 AU from its star. Its discovery was announced in 2016.",2014
1728,Kepler-52 d,"Kepler-52 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 0.42476 Jupiters, it takes 7.9 days to complete one orbit of its star, and is 0.0637 AU from its star. Its discovery was announced in 2012.",2016
1729,Kepler-530 b,"Kepler-52 c is a gas giant exoplanet that orbits a K-type star. Its mass is 0.14284 Jupiters, it takes 16.4 days to complete one orbit of its star, and is 0.10379 AU from its star. Its discovery was announced in 2012.",2016
1730,Kepler-531 b,"Kepler-52 d is a super Earth exoplanet that orbits a K-type star. Its mass is 4.46 Earths, it takes 36.4 days to complete one orbit of its star, and is 0.182 AU from its star. Its discovery was announced in 2014.",2016
1731,Kepler-532 b,"Kepler-530 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 9.32 Earths, it takes 39.3 days to complete one orbit of its star, and is 0.2212 AU from its star. Its discovery was announced in 2016.",2016
1732,Kepler-533 b,"Kepler-531 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 8.15 Earths, it takes 29.9 days to complete one orbit of its star, and is 0.1694 AU from its star. Its discovery was announced in 2016.",2016
1733,Kepler-534 b,"Kepler-532 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 7.13 Earths, it takes 12.9 days to complete one orbit of its star, and is 0.1012 AU from its star. Its discovery was announced in 2016.",2016
1734,Kepler-535 b,"Kepler-533 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 11.4 Earths, it takes 28.5 days to complete one orbit of its star, and is 0.165 AU from its star. Its discovery was announced in 2016.",2016
1735,Kepler-536 b,"Kepler-534 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 5.65 Earths, it takes 16 days to complete one orbit of its star, and is 0.1272 AU from its star. Its discovery was announced in 2016.",2016
1736,Kepler-537 b,"Kepler-535 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 6.17 Earths, it takes 4.9 days to complete one orbit of its star, and is 0.0594 AU from its star. Its discovery was announced in 2016.",2016
1737,Kepler-538 b,"Kepler-536 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 9.8 Earths, it takes 1.8 days to complete one orbit of its star, and is 0.0276 AU from its star. Its discovery was announced in 2016.",2016
1738,Kepler-539 b,"Kepler-537 b is a super Earth exoplanet that orbits a G-type star. Its mass is 2.57 Earths, it takes 3.2 days to complete one orbit of its star, and is 0.0442 AU from its star. Its discovery was announced in 2016.",2012
1739,Kepler-53 b,"Kepler-538 b is a super Earth exoplanet that orbits a G-type star. Its mass is 10.6 Earths, it takes 81.7 days to complete one orbit of its star, and is 0.4669 AU from its star. Its discovery was announced in 2016.",2012
1740,Kepler-53 c,"Kepler-539 b is a gas giant exoplanet that orbits a G-type star. Its mass is 0.97 Jupiters, it takes 125.6 days to complete one orbit of its star, and is 0.4988 AU from its star. Its discovery was announced in 2016.",2014
1741,Kepler-53 d,"Kepler-53 b is a gas giant exoplanet that orbits a G-type star. Its mass is 0.34925 Jupiters, it takes 18.6 days to complete one orbit of its star, and is 0.139 AU from its star. Its discovery was announced in 2012.",2016
1742,Kepler-540 b,"Kepler-53 c is a Neptune-like exoplanet that orbits a G-type star. Its mass is 36 Earths, it takes 38.6 days to complete one orbit of its star, and is 0.2255 AU from its star. Its discovery was announced in 2012.",2016
1743,Kepler-541 b,"Kepler-53 d is a Neptune-like exoplanet that orbits a G-type star. Its mass is 5.14 Earths, it takes 9.8 days to complete one orbit of its star, and is 0.091 AU from its star. Its discovery was announced in 2014.",2016
1744,Kepler-542 b,"Kepler-540 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 7.8 Earths, it takes 172.7 days to complete one orbit of its star, and is 0.5886 AU from its star. Its discovery was announced in 2016.",2016
1745,Kepler-543 b,"Kepler-541 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 11.2 Earths, it takes 5.1 days to complete one orbit of its star, and is 0.0641 AU from its star. Its discovery was announced in 2016.",2016
1746,Kepler-544 b,"Kepler-542 b is a super Earth exoplanet that orbits a G-type star. Its mass is 3.09 Earths, it takes 13.1 days to complete one orbit of its star, and is 0.1038 AU from its star. Its discovery was announced in 2016.",2016
1747,Kepler-545 b,"Kepler-543 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 6.8 Earths, it takes 13.9 days to complete one orbit of its star, and is 0.098 AU from its star. Its discovery was announced in 2016.",2016
1748,Kepler-546 b,"Kepler-544 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 5.14 Earths, it takes 21.4 days to complete one orbit of its star, and is 0.1553 AU from its star. Its discovery was announced in 2016.",2016
1749,Kepler-547 b,"Kepler-545 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 7.7 Earths, it takes 13.2 days to complete one orbit of its star, and is 0.1087 AU from its star. Its discovery was announced in 2016.",2016
1750,Kepler-548 b,"Kepler-546 b is a gas giant exoplanet that orbits an F-type star. Its mass is 39.1 Earths, it takes 4.1 days to complete one orbit of its star, and is 0.0502 AU from its star. Its discovery was announced in 2016.",2016
1751,Kepler-549 b,"Kepler-547 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 15.1 Earths, it takes 6 days to complete one orbit of its star, and is 0.058 AU from its star. Its discovery was announced in 2016.",2016
1752,Kepler-549 c,"Kepler-548 b is a gas giant exoplanet that orbits a G-type star. Its mass is Unknown, it takes 4.5 days to complete one orbit of its star, and is 0.0495 AU from its star. Its discovery was announced in 2016.",2012
1753,Kepler-54 b,"Kepler-549 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 11 Earths, it takes 42.9 days to complete one orbit of its star, and is 0.2283 AU from its star. Its discovery was announced in 2016.",2012
1754,Kepler-54 c,"Kepler-549 c is a Neptune-like exoplanet that orbits a G-type star. Its mass is 8.91 Earths, it takes 117 days to complete one orbit of its star, and is 0.4453 AU from its star. Its discovery was announced in 2016.",2014
1755,Kepler-54 d,"Kepler-54 b is a super Earth exoplanet that orbits an M-type star. Its mass is 21.5 Earths, it takes 8 days to complete one orbit of its star, and is 0.0619 AU from its star. Its discovery was announced in 2012.",2016
1756,Kepler-550 b,"Kepler-54 c is a super Earth exoplanet that orbits an M-type star. Its mass is 19.8 Earths, it takes 12.1 days to complete one orbit of its star, and is 0.0809 AU from its star. Its discovery was announced in 2012.",2016
1757,Kepler-551 b,"Kepler-54 d is a super Earth exoplanet that orbits an M-type star. Its mass is 2.96 Earths, it takes 21 days to complete one orbit of its star, and is 0.126 AU from its star. Its discovery was announced in 2014.",2016
1758,Kepler-552 b,"Kepler-550 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 17.9 Earths, it takes 8.6 days to complete one orbit of its star, and is 0.0747 AU from its star. Its discovery was announced in 2016.",2016
1759,Kepler-553 b,"Kepler-551 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 7.9 Earths, it takes 12.4 days to complete one orbit of its star, and is 0.0893 AU from its star. Its discovery was announced in 2016.",2016
1760,Kepler-553 c,"Kepler-552 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 14.8 Earths, it takes 5.3 days to complete one orbit of its star, and is 0.0612 AU from its star. Its discovery was announced in 2016.",2016
1761,Kepler-554 b,"Kepler-553 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 19.4 Earths, it takes 4 days to complete one orbit of its star, and is 0.0484 AU from its star. Its discovery was announced in 2016.",2016
1762,Kepler-555 b,"Kepler-553 c is a gas giant exoplanet that orbits a K-type star. Its mass is Unknown, it takes 328.2 days to complete one orbit of its star, and is 0.9084 AU from its star. Its discovery was announced in 2016.",2016
1763,Kepler-556 b,"Kepler-554 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 17 Earths, it takes 1.9 days to complete one orbit of its star, and is 0.0293 AU from its star. Its discovery was announced in 2016.",2016
1764,Kepler-557 b,"Kepler-555 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 8.4 Earths, it takes 16.2 days to complete one orbit of its star, and is 0.1201 AU from its star. Its discovery was announced in 2016.",2016
1765,Kepler-558 b,"Kepler-556 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 5.65 Earths, it takes 11.7 days to complete one orbit of its star, and is 0.0973 AU from its star. Its discovery was announced in 2016.",2016
1766,Kepler-559 b,"Kepler-557 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 7.61 Earths, it takes 3.7 days to complete one orbit of its star, and is 0.0469 AU from its star. Its discovery was announced in 2016.",2012
1767,Kepler-55 b,"Kepler-558 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 6.21 Earths, it takes 29 days to complete one orbit of its star, and is 0.1759 AU from its star. Its discovery was announced in 2016.",2012
1768,Kepler-55 c,"Kepler-559 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 12.7 Earths, it takes 17.6 days to complete one orbit of its star, and is 0.1277 AU from its star. Its discovery was announced in 2016.",2014
1769,Kepler-55 d,"Kepler-55 b is a super Earth exoplanet that orbits a K-type star. Its mass is 0.135 Jupiters, it takes 27.9 days to complete one orbit of its star, and is 0.1593 AU from its star. Its discovery was announced in 2012.",2014
1770,Kepler-55 e,"Kepler-55 c is a super Earth exoplanet that orbits a K-type star. Its mass is 0.22 Jupiters, it takes 42.2 days to complete one orbit of its star, and is 0.2095 AU from its star. Its discovery was announced in 2012.",2014
1771,Kepler-55 f,"Kepler-55 d is a super Earth exoplanet that orbits a K-type star. Its mass is 3.15 Earths, it takes 2.2 days to complete one orbit of its star, and is 0.029 AU from its star. Its discovery was announced in 2014.",2016
1772,Kepler-560 b,"Kepler-55 e is a super Earth exoplanet that orbits a K-type star. Its mass is 3.02 Earths, it takes 4.6 days to complete one orbit of its star, and is 0.048 AU from its star. Its discovery was announced in 2014.",2016
1773,Kepler-561 b,"Kepler-55 f is a super Earth exoplanet that orbits a K-type star. Its mass is 3.15 Earths, it takes 10.2 days to complete one orbit of its star, and is 0.081 AU from its star. Its discovery was announced in 2014.",2016
1774,Kepler-561 c,"Kepler-560 b is a super Earth exoplanet that orbits an M-type star. Its mass is 3.61 Earths, it takes 18.5 days to complete one orbit of its star, and is 0.0899 AU from its star. Its discovery was announced in 2016.",2016
1775,Kepler-562 b,"Kepler-561 b is a gas giant exoplanet that orbits a G-type star. Its mass is 38.7 Earths, it takes 58.4 days to complete one orbit of its star, and is 0.2918 AU from its star. Its discovery was announced in 2016.",2016
1776,Kepler-563 b,"Kepler-561 c is a Neptune-like exoplanet that orbits a G-type star. Its mass is 7.65 Earths, it takes 5.4 days to complete one orbit of its star, and is 0.0593 AU from its star. Its discovery was announced in 2016.",2016
1777,Kepler-564 b,"Kepler-562 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 23.7 Earths, it takes 18 days to complete one orbit of its star, and is 0.1333 AU from its star. Its discovery was announced in 2016.",2016
1778,Kepler-565 b,"Kepler-563 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 9.75 Earths, it takes 22.2 days to complete one orbit of its star, and is 0.1418 AU from its star. Its discovery was announced in 2016.",2016
1779,Kepler-566 b,"Kepler-564 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 19.4 Earths, it takes 3.8 days to complete one orbit of its star, and is 0.0484 AU from its star. Its discovery was announced in 2016.",2016
1780,Kepler-567 b,"Kepler-565 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 12.9 Earths, it takes 4.2 days to complete one orbit of its star, and is 0.0501 AU from its star. Its discovery was announced in 2016.",2016
1781,Kepler-568 b,"Kepler-566 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 5.27 Earths, it takes 18.4 days to complete one orbit of its star, and is 0.1247 AU from its star. Its discovery was announced in 2016.",2016
1782,Kepler-569 b,"Kepler-567 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 5.69 Earths, it takes 16.5 days to complete one orbit of its star, and is 0.1229 AU from its star. Its discovery was announced in 2016.",2012
1783,Kepler-56 b,"Kepler-568 b is a Neptune-like exoplanet that orbits an M-type star. Its mass is 5.73 Earths, it takes 11 days to complete one orbit of its star, and is 0.0794 AU from its star. Its discovery was announced in 2016.",2012
1784,Kepler-56 c,"Kepler-569 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 10.1 Earths, it takes 34.2 days to complete one orbit of its star, and is 0.1981 AU from its star. Its discovery was announced in 2016.",2016
1785,Kepler-570 b,"Kepler-56 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 22.1 Earths, it takes 10.5 days to complete one orbit of its star, and is 0.1028 AU from its star. Its discovery was announced in 2012.",2016
1786,Kepler-571 b,"Kepler-56 c is a gas giant exoplanet that orbits a K-type star. Its mass is 0.57 Jupiters, it takes 21.4 days to complete one orbit of its star, and is 0.1652 AU from its star. Its discovery was announced in 2012.",2016
1787,Kepler-572 b,"Kepler-570 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 6.57 Earths, it takes 4.3 days to complete one orbit of its star, and is 0.0497 AU from its star. Its discovery was announced in 2016.",2016
1788,Kepler-573 b,"Kepler-571 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 7.46 Earths, it takes 4.8 days to complete one orbit of its star, and is 0.0546 AU from its star. Its discovery was announced in 2016.",2016
1789,Kepler-574 b,"Kepler-572 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 7.18 Earths, it takes 17.2 days to complete one orbit of its star, and is 0.1192 AU from its star. Its discovery was announced in 2016.",2016
1790,Kepler-575 b,"Kepler-573 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 8.2 Earths, it takes 22.2 days to complete one orbit of its star, and is 0.1486 AU from its star. Its discovery was announced in 2016.",2016
1791,Kepler-576 b,"Kepler-574 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 6.3 Earths, it takes 7.7 days to complete one orbit of its star, and is 0.0723 AU from its star. Its discovery was announced in 2016.",2016
1792,Kepler-577 b,"Kepler-575 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 6.3 Earths, it takes 9.4 days to complete one orbit of its star, and is 0.0788 AU from its star. Its discovery was announced in 2016.",2016
1793,Kepler-578 b,"Kepler-576 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 10.7 Earths, it takes 29.9 days to complete one orbit of its star, and is 0.179 AU from its star. Its discovery was announced in 2016.",2016
1794,Kepler-579 b,"Kepler-577 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 7.04 Earths, it takes 25.7 days to complete one orbit of its star, and is 0.1348 AU from its star. Its discovery was announced in 2016.",2012
1795,Kepler-57 b,"Kepler-578 b is a super Earth exoplanet that orbits a G-type star. Its mass is 4.66 Earths, it takes 1.6 days to complete one orbit of its star, and is 0.0266 AU from its star. Its discovery was announced in 2016.",2012
1796,Kepler-57 c,"Kepler-579 b is a super Earth exoplanet that orbits a G-type star. Its mass is 4.66 Earths, it takes 9.7 days to complete one orbit of its star, and is 0.0854 AU from its star. Its discovery was announced in 2016.",2016
1797,Kepler-580 b,"Kepler-57 b is a gas giant exoplanet that orbits a K-type star. Its mass is 0.36183 Jupiters, it takes 5.7 days to complete one orbit of its star, and is 0.06 AU from its star. Its discovery was announced in 2012.",2016
1798,Kepler-581 b,"Kepler-57 c is a super Earth exoplanet that orbits a K-type star. Its mass is 9.1 Earths, it takes 11.6 days to complete one orbit of its star, and is 0.096 AU from its star. Its discovery was announced in 2012.",2016
