,Unnamed: 0,index,row,name,light years from earth,planet mass,stellar magnitude,discovery date,planet type,planet radius,orbital period,solar system name,planet discovery method,host temperature (Cº),host mass,host radius,Tª type,distance type,planet radius [0],indice masa
494,494,494,1913,Kepler-1371 b,1468.0,0.315 Earths,13.834,2016,Terrestrial,0.73 x Earth,3.4 days,Kepler-1370,Transit,3047.777777777778,1.19,1.29,muy caliente,criogenia,0.73,0.315
495,495,495,1914,Kepler-1371 c,1468.0,0.196 Earths,13.834,2016,Terrestrial,0.64 x Earth,2 days,Kepler-1370,Transit,3047.777777777778,1.19,1.29,muy caliente,criogenia,0.64,0.196
496,496,496,1915,Kepler-1372 b,3787.0,2.15 Earths,15.349,2016,Super Earth,1.27 x Earth,1.3 days,Kepler-1371,Transit,2580.555555555556,0.87,0.83,muy caliente,criogenia,1.27,2.15
497,497,497,1916,Kepler-1373 b,3627.0,1.65 Earths,14.072,2016,Super Earth,1.16 x Earth,1.3 days,Kepler-1371,Transit,2580.555555555556,0.87,0.83,muy caliente,criogenia,1.16,1.65
498,498,498,1917,Kepler-1374 b,3702.0,5.86 Earths,15.93,2016,Neptune-like,0.204 x Jupiter,10.7 days,Kepler-1372,Transit,2756.111111111112,0.98,0.97,muy caliente,criogenia,0.204,5.86
499,499,499,1918,Kepler-1375 b,4038.0,3.68 Earths,13.71,2016,Super Earth,1.74 x Earth,3.3 days,Kepler-1373,Transit,3101.6666666666665,1.22,1.33,muy caliente,criogenia,1.74,3.68
500,500,500,1919,Kepler-1376 b,2818.0,1.16 Earths,14.672,2016,Super Earth,1.05 x Earth,5.3 days,Kepler-1374,Transit,2559.4444444444443,0.85,0.81,muy caliente,criogenia,1.05,1.16
501,501,501,1920,Kepler-1377 b,3324.0,2.1 Earths,15.889,2016,Super Earth,1.25 x Earth,0.7 days,Kepler-1375,Transit,3326.6666666666665,1.47,1.78,muy caliente,criogenia,1.25,2.1
502,502,502,1921,Kepler-1378 b,1833.0,5.48 Earths,16.054,2016,Neptune-like,2.2 x Earth,12 days,Kepler-1376,Transit,2746.111111111112,0.98,0.97,muy caliente,criogenia,2.2,5.48
503,503,503,1922,Kepler-1379 b,3102.0,2.24 Earths,15.853,2016,Super Earth,1.3 x Earth,0.9 days,Kepler-1377,Transit,2501.111111111112,0.86,0.82,muy caliente,criogenia,1.3,2.24
504,504,504,1923,Kepler-137 b,997.0,2.76 Earths,12.941,2014,Super Earth,1.47 x Earth,8.4 days,Kepler-1378,Transit,2050.555555555556,0.7,0.67,muy caliente,criogenia,1.47,2.76
505,505,505,1924,Kepler-137 c,997.0,4.19 Earths,12.941,2014,Super Earth,1.88 x Earth,18.7 days,Kepler-1379,Transit,2484.4444444444443,0.83,0.79,muy caliente,criogenia,1.88,4.19
506,506,506,1925,Kepler-1380 b,3944.0,2.63 Earths,15.614,2016,Super Earth,1.43 x Earth,10.3 days,Kepler-138,Transit,1736.1111111111113,0.52,0.44,muy caliente,criogenia,1.43,2.63
507,507,507,1926,Kepler-1381 b,4260.0,5.69 Earths,15.478,2016,Neptune-like,0.201 x Jupiter,25.4 days,Kepler-138,Transit,1736.1111111111113,0.52,0.44,muy caliente,criogenia,0.201,5.69
508,508,508,1927,Kepler-1382 b,2381.0,4.19 Earths,12.757,2016,Super Earth,1.88 x Earth,16.4 days,Kepler-138,Transit,1736.1111111111113,0.52,0.44,muy caliente,criogenia,1.88,4.19
509,509,509,1928,Kepler-1383 b,3135.0,2.57 Earths,13.708,2016,Super Earth,1.41 x Earth,13.9 days,Kepler-1380,Transit,2696.6666666666665,0.96,0.94,muy caliente,criogenia,1.41,2.57
510,510,510,1929,Kepler-1384 b,2016.0,4.42 Earths,15.446,2016,Super Earth,1.94 x Earth,15.4 days,Kepler-1381,Transit,2795.0,0.96,0.94,muy caliente,criogenia,1.94,4.42
511,511,511,1930,Kepler-1385 b,1719.0,0.543 Earths,12.844,2016,Terrestrial,0.85 x Earth,2.9 days,Kepler-1382,Transit,3025.0,1.36,1.72,muy caliente,criogenia,0.85,0.543
512,512,512,1931,Kepler-1386 b,2734.0,2.07 Earths,14.417,2016,Super Earth,1.24 x Earth,6.7 days,Kepler-1383,Transit,3141.111111111112,1.26,1.44,muy caliente,criogenia,1.24,2.07
513,513,513,1932,Kepler-1387 b,1602.0,0.749 Earths,14.58,2016,Terrestrial,0.93 x Earth,2.3 days,Kepler-1384,Transit,2335.0,0.78,0.74,muy caliente,criogenia,0.93,0.749
514,514,514,1933,Kepler-1388 b,1605.0,7.22 Earths,16.294,2016,Neptune-like,0.231 x Jupiter,12.3 days,Kepler-1385,Transit,2786.6666666666665,1.15,1.29,muy caliente,criogenia,0.231,7.22
515,515,515,1934,Kepler-1388 c,1605.0,5.73 Earths,16.294,2016,Neptune-like,0.202 x Jupiter,5.5 days,Kepler-1386,Transit,2787.222222222222,1.02,1.03,muy caliente,criogenia,0.202,5.73
516,516,516,1935,Kepler-1388 d,1605.0,8.55 Earths,16.294,2016,Neptune-like,0.255 x Jupiter,21 days,Kepler-1387,Transit,2405.555555555556,0.82,0.77,muy caliente,criogenia,0.255,8.55
517,517,517,1936,Kepler-1388 e,1605.0,6.62 Earths,16.294,2016,Neptune-like,0.219 x Jupiter,37.6 days,Kepler-1388,Transit,1878.8888888888887,0.63,0.61,muy caliente,criogenia,0.219,6.62
518,518,518,1937,Kepler-1389 b,1700.0,3.78 Earths,14.684,2016,Super Earth,1.77 x Earth,99.3 days,Kepler-1388,Transit,1878.8888888888887,0.63,0.61,muy caliente,criogenia,1.77,3.78
519,519,519,1938,Kepler-138 b,219.0,0.066 Earths,12.472,2014,Terrestrial,0.522 x Earth,10.3 days,Kepler-1388,Transit,1878.8888888888887,0.63,0.61,muy caliente,lejos,0.522,0.066
520,520,520,1939,Kepler-138 c,219.0,1.97 Earths,12.472,2014,Super Earth,1.197 x Earth,13.8 days,Kepler-1388,Transit,1878.8888888888887,0.63,0.61,muy caliente,lejos,1.197,1.97
521,521,521,1940,Kepler-138 d,219.0,0.64 Earths,12.472,2014,Super Earth,1.212 x Earth,23.1 days,Kepler-1389,Transit,2423.333333333333,0.81,0.74,muy caliente,lejos,1.212,0.64
522,522,522,1941,Kepler-1390 b,2479.0,1.76 Earths,14.402,2016,Super Earth,1.18 x Earth,6.5 days,Kepler-139,Transit,2710.0,0.96,1.3,muy caliente,criogenia,1.18,1.76
523,523,523,1942,Kepler-1391 b,2352.0,3.46 Earths,13.828,2016,Super Earth,1.68 x Earth,54.4 days,Kepler-139,Transit,2710.0,0.96,1.3,muy caliente,criogenia,1.68,3.46
524,524,524,1943,Kepler-1392 b,3644.0,4.5 Earths,15.666,2016,Super Earth,1.96 x Earth,15.1 days,Kepler-1390,Transit,2798.333333333333,0.98,0.98,muy caliente,criogenia,1.96,4.5
525,525,525,1944,Kepler-1393 b,1507.0,0.437 Earths,13.332,2016,Terrestrial,0.8 x Earth,2.4 days,Kepler-1391,Transit,2846.6666666666665,1.03,1.1,muy caliente,criogenia,0.8,0.437
526,526,526,1945,Kepler-1394 b,2675.0,2.51 Earths,11.714,2016,Super Earth,1.39 x Earth,3.9 days,Kepler-1392,Transit,2646.111111111112,0.88,0.85,muy caliente,criogenia,1.39,2.51
527,527,527,1946,Kepler-1395 b,1654.0,0.437 Earths,12.536,2016,Terrestrial,0.8 x Earth,3.8 days,Kepler-1393,Transit,2767.222222222222,0.95,0.92,muy caliente,criogenia,0.8,0.437
528,528,528,1947,Kepler-1396 b,4032.0,4.94 Earths,14.527,2016,Super Earth,2.07 x Earth,18.2 days,Kepler-1394,Transit,3202.777777777778,1.64,2.55,muy caliente,criogenia,2.07,4.94
529,529,529,1948,Kepler-1397 b,2512.0,3.61 Earths,14.091,2016,Super Earth,1.72 x Earth,47.4 days,Kepler-1395,Transit,3012.222222222222,1.17,1.23,muy caliente,criogenia,1.72,3.61
530,530,530,1949,Kepler-1398 b,2587.0,0.666 Earths,13.66,2016,Terrestrial,0.9 x Earth,2.8 days,Kepler-1396,Transit,3043.8888888888887,1.18,1.27,muy caliente,criogenia,0.9,0.666
531,531,531,1950,Kepler-1398 c,2587.0,1.08 Earths,13.66,2016,Super Earth,1.03 x Earth,4.1 days,Kepler-1397,Transit,2950.0,1.09,1.12,muy caliente,criogenia,1.03,1.08
532,532,532,1951,Kepler-1399 b,4097.0,2.1 Earths,15.507,2016,Super Earth,1.25 x Earth,1.6 days,Kepler-1398,Transit,3005.555555555556,1.13,1.18,muy caliente,criogenia,1.25,2.1
533,533,533,1952,Kepler-139 b,1290.0,8.96 Earths,12.677,2014,Neptune-like,0.262 x Jupiter,15.8 days,Kepler-1398,Transit,3005.555555555556,1.13,1.18,muy caliente,criogenia,0.262,8.96
534,534,534,1953,Kepler-139 c,1290.0,11.4 Earths,12.677,2014,Neptune-like,0.302 x Jupiter,157.1 days,Kepler-1399,Transit,2788.333333333333,0.97,0.96,muy caliente,criogenia,0.302,11.4
535,535,535,1954,Kepler-1400 b,2867.0,3.26 Earths,15.713,2016,Super Earth,1.62 x Earth,9.1 days,Kepler-14,Transit,3155.0,1.51,2.05,muy caliente,criogenia,1.62,3.26
536,536,536,1955,Kepler-1401 b,4051.0,3.46 Earths,14.972,2016,Super Earth,1.68 x Earth,11.2 days,Kepler-140,Transit,2978.333333333333,0.96,1.29,muy caliente,criogenia,1.68,3.46
537,537,537,1956,Kepler-1402 b,2221.0,0.363 Earths,14.608,2016,Terrestrial,0.76 x Earth,2 days,Kepler-140,Transit,2978.333333333333,0.96,1.29,muy caliente,criogenia,0.76,0.363
538,538,538,1957,Kepler-1403 b,5875.0,5.22 Earths,15.591,2016,Neptune-like,2.14 x Earth,5.2 days,Kepler-1400,Transit,2404.4444444444443,0.83,0.78,muy caliente,criogenia,2.14,5.22
539,539,539,1958,Kepler-1404 b,3086.0,4.7 Earths,15.703,2016,Super Earth,2.01 x Earth,15.9 days,Kepler-1401,Transit,2915.555555555556,1.07,1.1,muy caliente,criogenia,2.01,4.7
540,540,540,1959,Kepler-1405 b,5236.0,14.9 Earths,15.818,2016,Neptune-like,0.353 x Jupiter,28.2 days,Kepler-1402,Transit,2611.111111111112,0.9,0.87,muy caliente,criogenia,0.353,14.9
541,541,541,1960,Kepler-1406 b,1915.0,1.37 Earths,13.382,2016,Super Earth,1.1 x Earth,11.6 days,Kepler-1403,Transit,2968.8888888888887,1.11,1.15,muy caliente,criogenia,1.1,1.37
542,542,542,1961,Kepler-1407 b,4159.0,5.69 Earths,14.892,2016,Neptune-like,0.201 x Jupiter,20.1 days,Kepler-1404,Transit,2525.0,0.84,0.8,muy caliente,criogenia,0.201,5.69
543,543,543,1962,Kepler-1408 b,1390.0,0.64 Earths,11.962,2016,Terrestrial,0.89 x Earth,3 days,Kepler-1405,Transit,2893.8888888888887,1.05,1.07,muy caliente,criogenia,0.89,0.64
544,544,544,1963,Kepler-1409 b,2355.0,1.12 Earths,15.172,2016,Super Earth,1.04 x Earth,0.8 days,Kepler-1406,Transit,2875.555555555556,1.05,1.12,muy caliente,criogenia,1.04,1.12
545,545,545,1964,Kepler-140 b,1937.0,3.22 Earths,12.941,2014,Super Earth,1.61 x Earth,3.3 days,Kepler-1407,Transit,2941.111111111112,1.1,1.15,muy caliente,criogenia,1.61,3.22
546,546,546,1965,Kepler-140 c,1937.0,3.89 Earths,12.941,2014,Super Earth,1.8 x Earth,91.4 days,Kepler-1408,Transit,3030.0,1.21,1.35,muy caliente,criogenia,1.8,3.89
547,547,547,1966,Kepler-1410 b,1197.0,3.82 Earths,15.948,2016,Super Earth,1.78 x Earth,60.9 days,Kepler-1409,Transit,2468.8888888888887,0.83,0.79,muy caliente,criogenia,1.78,3.82
548,548,548,1967,Kepler-1411 b,4668.0,8.35 Earths,15.771,2016,Neptune-like,0.252 x Jupiter,86.1 days,Kepler-141,Transit,2330.0,0.96,0.79,muy caliente,criogenia,0.252,8.35
549,549,549,1968,Kepler-1412 b,2084.0,0.498 Earths,13.193,2016,Terrestrial,0.83 x Earth,3.6 days,Kepler-141,Transit,2330.0,0.96,0.79,muy caliente,criogenia,0.83,0.498
550,550,550,1969,Kepler-1413 b,3790.0,3.97 Earths,16.285,2016,Super Earth,1.82 x Earth,13.2 days,Kepler-1410,Transit,1875.555555555556,0.63,0.6,muy caliente,criogenia,1.82,3.97
551,551,551,1970,Kepler-1414 b,1742.0,2.04 Earths,14.861,2016,Super Earth,1.23 x Earth,3.5 days,Kepler-1411,Transit,2748.8888888888887,0.95,0.92,muy caliente,criogenia,1.23,2.04
552,552,552,1971,Kepler-1415 b,3477.0,2.21 Earths,15.721,2016,Super Earth,1.29 x Earth,0.6 days,Kepler-1412,Transit,2868.8888888888887,1.06,1.27,muy caliente,criogenia,1.29,2.21
553,553,553,1972,Kepler-1416 b,2632.0,0.615 Earths,14.226,2016,Terrestrial,0.88 x Earth,1.5 days,Kepler-1413,Transit,2488.8888888888887,0.84,0.8,muy caliente,criogenia,0.88,0.615
554,554,554,1973,Kepler-1417 b,2140.0,0.972 Earths,13.858,2016,Terrestrial,1.0 x Earth,20.4 days,Kepler-1414,Transit,2352.777777777778,0.8,0.75,muy caliente,criogenia,1.0,0.972
555,555,555,1974,Kepler-1418 b,1628.0,3.39 Earths,15.281,2016,Super Earth,1.66 x Earth,22.5 days,Kepler-1415,Transit,2528.333333333333,0.89,0.84,muy caliente,criogenia,1.66,3.39
556,556,556,1975,Kepler-1419 b,4710.0,8.55 Earths,15.718,2016,Neptune-like,0.255 x Jupiter,42.5 days,Kepler-1416,Transit,2946.111111111112,1.09,1.15,muy caliente,criogenia,0.255,8.55
557,557,557,1976,Kepler-141 b,991.0,0.257 Earths,13.421,2014,Terrestrial,0.69 x Earth,3.1 days,Kepler-1417,Transit,2846.111111111112,1.02,1.02,muy caliente,criogenia,0.69,0.257
558,558,558,1977,Kepler-141 c,991.0,2.57 Earths,13.421,2014,Super Earth,1.41 x Earth,7 days,Kepler-1418,Transit,2252.222222222222,0.77,0.72,muy caliente,criogenia,1.41,2.57
559,559,559,1978,Kepler-1420 b,3011.0,2.18 Earths,15.849,2016,Super Earth,1.28 x Earth,6.7 days,Kepler-1419,Transit,2822.222222222222,1.01,1.01,muy caliente,criogenia,1.28,2.18
560,560,560,1979,Kepler-1421 b,2202.0,0.749 Earths,12.726,2016,Terrestrial,0.93 x Earth,6.9 days,Kepler-142,Transit,2818.8888888888887,0.96,1.27,muy caliente,criogenia,0.93,0.749
561,561,561,1980,Kepler-1422 b,6788.0,4.74 Earths,15.619,2016,Super Earth,2.02 x Earth,18.6 days,Kepler-142,Transit,2818.8888888888887,0.96,1.27,muy caliente,criogenia,2.02,4.74
562,562,562,1981,Kepler-1423 b,1465.0,1.2 Earths,14.558,2016,Super Earth,1.06 x Earth,24 days,Kepler-142,Transit,2818.8888888888887,0.96,1.27,muy caliente,criogenia,1.06,1.2
563,563,563,1982,Kepler-1424 b,2022.0,1.65 Earths,13.592,2016,Super Earth,1.16 x Earth,29.6 days,Kepler-1420,Transit,2483.8888888888887,0.82,0.79,muy caliente,criogenia,1.16,1.65
564,564,564,1983,Kepler-1425 b,1628.0,0.779 Earths,13.563,2016,Terrestrial,0.94 x Earth,14.5 days,Kepler-1421,Transit,3121.6666666666665,1.25,1.42,muy caliente,criogenia,0.94,0.779
565,565,565,1984,Kepler-1426 b,3950.0,3.05 Earths,15.166,2016,Super Earth,1.56 x Earth,14.3 days,Kepler-1422,Transit,3043.333333333333,1.15,1.23,muy caliente,criogenia,1.56,3.05
566,566,566,1985,Kepler-1427 b,3980.0,1.37 Earths,15.482,2016,Super Earth,1.1 x Earth,1 days,Kepler-1423,Transit,2346.111111111112,0.79,0.75,muy caliente,criogenia,1.1,1.37
567,567,567,1986,Kepler-1428 b,2616.0,3.33 Earths,13.523,2016,Super Earth,1.64 x Earth,10.7 days,Kepler-1424,Transit,2845.555555555556,1.02,1.07,muy caliente,criogenia,1.64,3.33
568,568,568,1987,Kepler-1429 b,3771.0,2.21 Earths,14.832,2016,Super Earth,1.29 x Earth,4.5 days,Kepler-1425,Transit,2778.8888888888887,0.97,0.95,muy caliente,criogenia,1.29,2.21
569,569,569,1988,Kepler-142 b,1819.0,4.62 Earths,13.197,2014,Super Earth,1.99 x Earth,2 days,Kepler-1426,Transit,2841.6666666666665,1.02,1.02,muy caliente,criogenia,1.99,4.62
570,570,570,1989,Kepler-142 c,1819.0,8.55 Earths,13.197,2014,Neptune-like,0.255 x Jupiter,4.8 days,Kepler-1427,Transit,2820.555555555556,1.01,1.01,muy caliente,criogenia,0.255,8.55
571,571,571,1990,Kepler-142 d,1819.0,5.31 Earths,13.197,2014,Neptune-like,2.16 x Earth,41.8 days,Kepler-1428,Transit,3037.777777777778,1.28,1.36,muy caliente,criogenia,2.16,5.31
572,572,572,1991,Kepler-1430 b,1765.0,1.76 Earths,15.282,2016,Super Earth,1.18 x Earth,2.5 days,Kepler-1429,Transit,2881.111111111112,1.05,1.07,muy caliente,criogenia,1.18,1.76
573,573,573,1992,Kepler-1431 b,4143.0,2.76 Earths,15.271,2016,Super Earth,1.47 x Earth,5.9 days,Kepler-143,Transit,2851.111111111112,0.96,1.36,muy caliente,criogenia,1.47,2.76
574,574,574,1993,Kepler-1432 b,5063.0,5.56 Earths,15.37,2016,Neptune-like,2.22 x Earth,23.9 days,Kepler-143,Transit,2851.111111111112,0.96,1.36,muy caliente,criogenia,2.22,5.56
575,575,575,1994,Kepler-1433 b,4332.0,3.05 Earths,14.826,2016,Super Earth,1.56 x Earth,4.1 days,Kepler-1430,Transit,2266.6666666666665,0.77,0.72,muy caliente,criogenia,1.56,3.05
576,576,576,1995,Kepler-1434 b,2218.0,1.41 Earths,12.042,2016,Super Earth,1.11 x Earth,8.1 days,Kepler-1431,Transit,2827.777777777778,1.03,1.03,muy caliente,criogenia,1.11,1.41
577,577,577,1996,Kepler-1435 b,2221.0,0.566 Earths,12.869,2016,Terrestrial,0.86 x Earth,4.5 days,Kepler-1432,Transit,2952.777777777778,1.09,1.13,muy caliente,criogenia,0.86,0.566
578,578,578,1997,Kepler-1436 b,3725.0,2.27 Earths,14.91,2016,Super Earth,1.31 x Earth,9.7 days,Kepler-1433,Transit,2989.4444444444443,1.14,1.19,muy caliente,criogenia,1.31,2.27
579,579,579,1998,Kepler-1437 b,3856.0,2.45 Earths,15.661,2016,Super Earth,1.37 x Earth,10.9 days,Kepler-1434,Transit,3097.222222222222,1.47,2.04,muy caliente,criogenia,1.37,2.45
580,580,580,1999,Kepler-1438 b,2825.0,0.779 Earths,14.861,2016,Terrestrial,0.94 x Earth,2.3 days,Kepler-1435,Transit,3133.333333333333,1.21,1.32,muy caliente,criogenia,0.94,0.779
581,581,581,2000,Kepler-1439 b,701.0,2.73 Earths,16.098,2016,Super Earth,1.46 x Earth,8.1 days,Kepler-1436,Transit,2920.0,1.06,1.09,muy caliente,criogenia,1.46,2.73
582,582,582,2001,Kepler-143 b,2703.0,6.39 Earths,13.706,2014,Neptune-like,0.215 x Jupiter,16 days,Kepler-1437,Transit,2689.4444444444443,0.93,0.9,muy caliente,criogenia,0.215,6.39
583,583,583,2002,Kepler-143 c,2703.0,11.3 Earths,13.706,2014,Neptune-like,0.301 x Jupiter,27.1 days,Kepler-1438,Transit,2674.4444444444443,0.97,0.96,muy caliente,criogenia,0.301,11.3
584,584,584,2003,Kepler-1440 b,2234.0,2.13 Earths,14.102,2016,Super Earth,1.26 x Earth,39.9 days,Kepler-1439,Transit,1590.0,0.46,0.43,muy caliente,criogenia,1.26,2.13
585,585,585,2004,Kepler-1441 b,2450.0,2.27 Earths,14.257,2016,Super Earth,1.31 x Earth,39.4 days,Kepler-144,Transit,2977.222222222222,0.96,1.24,muy caliente,criogenia,1.31,2.27
586,586,586,2005,Kepler-1442 b,1713.0,14.7 Earths,12.03,2016,Neptune-like,0.351 x Jupiter,81.4 days,Kepler-144,Transit,2977.222222222222,0.96,1.24,muy caliente,criogenia,0.351,14.7
587,587,587,2006,Kepler-1443 b,1549.0,0.871 Earths,12.212,2016,Terrestrial,0.97 x Earth,2.4 days,Kepler-1440,Transit,2767.777777777778,0.98,0.96,muy caliente,criogenia,0.97,0.871
588,588,588,2007,Kepler-1444 b,1109.0,5.39 Earths,12.258,2016,Neptune-like,2.18 x Earth,33.4 days,Kepler-1441,Transit,2825.555555555556,1.0,1.0,muy caliente,criogenia,2.18,5.39
589,589,589,2008,Kepler-1445 b,1572.0,0.84 Earths,12.418,2016,Terrestrial,0.96 x Earth,10.6 days,Kepler-1442,Transit,3154.4444444444443,1.34,1.44,muy caliente,criogenia,0.96,0.84
590,590,590,2009,Kepler-1446 b,528.0,0.477 Earths,12.409,2016,Terrestrial,0.82 x Earth,0.7 days,Kepler-1443,Transit,3096.111111111112,1.19,1.27,muy caliente,criogenia,0.82,0.477
591,591,591,2010,Kepler-1447 b,2841.0,8.75 Earths,14.664,2016,Neptune-like,0.259 x Jupiter,56.7 days,Kepler-1444,Transit,2830.0,1.03,1.05,muy caliente,criogenia,0.259,8.75
592,592,592,2011,Kepler-1448 b,2564.0,3.22 Earths,14.38,2016,Super Earth,1.61 x Earth,12.3 days,Kepler-1445,Transit,3018.8888888888887,1.13,1.26,muy caliente,criogenia,1.61,3.22
593,593,593,2012,Kepler-1449 b,4309.0,3.46 Earths,15.031,2016,Super Earth,1.68 x Earth,13.2 days,Kepler-1446,Transit,2305.0,0.81,0.75,muy caliente,criogenia,1.68,3.46
594,594,594,2013,Kepler-144 b,1270.0,2.33 Earths,11.944,2014,Super Earth,1.33 x Earth,5.9 days,Kepler-1447,Transit,2781.111111111112,0.97,0.95,muy caliente,criogenia,1.33,2.33
595,595,595,2014,Kepler-144 c,1270.0,2.39 Earths,11.944,2014,Super Earth,1.35 x Earth,10.1 days,Kepler-1448,Transit,2810.0,0.95,0.93,muy caliente,criogenia,1.35,2.39
596,596,596,2015,Kepler-1450 b,1598.0,3.57 Earths,15.489,2016,Super Earth,1.71 x Earth,54.5 days,Kepler-1449,Transit,2923.8888888888887,1.08,1.1,muy caliente,criogenia,1.71,3.57
597,597,597,2016,Kepler-1451 b,3781.0,11.2 Earths,15.3,2016,Neptune-like,0.299 x Jupiter,35.6 days,Kepler-145,Transit,2947.777777777778,1.28,1.98,muy caliente,criogenia,0.299,11.2
598,598,598,2017,Kepler-1452 b,3177.0,7.75 Earths,13.071,2016,Neptune-like,0.241 x Jupiter,42.9 days,Kepler-145,Transit,2947.777777777778,1.28,1.98,muy caliente,criogenia,0.241,7.75
599,599,599,2018,Kepler-1453 b,4188.0,7.61 Earths,15.528,2016,Neptune-like,0.238 x Jupiter,47.2 days,Kepler-1450,Transit,2115.555555555556,0.71,0.68,muy caliente,criogenia,0.238,7.61
600,600,600,2019,Kepler-1454 b,2593.0,4.19 Earths,14.899,2016,Super Earth,1.88 x Earth,47 days,Kepler-1451,Transit,2814.4444444444443,1.0,0.99,muy caliente,criogenia,1.88,4.19
601,601,601,2020,Kepler-1455 b,1279.0,5.31 Earths,15.866,2016,Neptune-like,2.16 x Earth,49.3 days,Kepler-1452,Transit,2991.6666666666665,1.41,2.06,muy caliente,criogenia,2.16,5.31
602,602,602,2021,Kepler-1456 b,1236.0,1.55 Earths,15.445,2016,Super Earth,1.14 x Earth,18.1 days,Kepler-1453,Transit,2749.4444444444443,0.97,0.94,muy caliente,criogenia,1.14,1.55
603,603,603,2022,Kepler-1457 b,2375.0,4.62 Earths,14.028,2016,Super Earth,1.99 x Earth,51.1 days,Kepler-1454,Transit,2628.8888888888887,0.9,0.86,muy caliente,criogenia,1.99,4.62
604,604,604,2023,Kepler-1458 b,2094.0,8.05 Earths,14.2,2016,Neptune-like,0.246 x Jupiter,48 days,Kepler-1455,Transit,1866.1111111111115,0.62,0.6,muy caliente,criogenia,0.246,8.05
605,605,605,2024,Kepler-1459 b,1419.0,2.42 Earths,14.552,2016,Super Earth,1.36 x Earth,62.9 days,Kepler-1456,Transit,1952.7777777777776,0.64,0.62,muy caliente,criogenia,1.36,2.42
606,606,606,2025,Kepler-145 b,1879.0,37.1 Earths,11.875,2013,Neptune-like,0.236 x Jupiter,23 days,Kepler-1457,Transit,2861.111111111112,1.01,1.01,muy caliente,criogenia,0.236,37.1
607,607,607,2026,Kepler-145 c,1879.0,0.25 Jupiters,11.875,2013,Gas Giant,0.385 x Jupiter,42.9 days,Kepler-1458,Transit,2742.777777777778,0.96,0.94,muy caliente,criogenia,0.385,0.25
608,608,608,2027,Kepler-1460 b,1872.0,4.5 Earths,15.919,2016,Super Earth,1.96 x Earth,30 days,Kepler-1459,Transit,2284.4444444444443,0.78,0.74,muy caliente,criogenia,1.96,4.5
609,609,609,2028,Kepler-1461 b,2453.0,4.78 Earths,15.695,2016,Super Earth,2.03 x Earth,29.3 days,Kepler-146,Transit,2906.6666666666665,0.96,1.21,muy caliente,criogenia,2.03,4.78
610,610,610,2029,Kepler-1462 b,4462.0,14 Earths,15.856,2016,Neptune-like,0.341 x Jupiter,65.6 days,Kepler-146,Transit,2906.6666666666665,0.96,1.21,muy caliente,criogenia,0.341,14
611,611,611,2030,Kepler-1463 b,4374.0,4.12 Earths,15.724,2016,Super Earth,1.86 x Earth,25.2 days,Kepler-1460,Transit,2058.8888888888887,0.7,0.67,muy caliente,criogenia,1.86,4.12
612,612,612,2031,Kepler-1464 b,2257.0,3.39 Earths,14.13,2016,Super Earth,1.66 x Earth,31.8 days,Kepler-1461,Transit,2335.0,0.79,0.74,muy caliente,criogenia,1.66,3.39
613,613,613,2032,Kepler-1464 c,2257.0,0.972 Earths,14.13,2016,Terrestrial,1.0 x Earth,5.3 days,Kepler-1462,Transit,2800.0,1.0,1.0,muy caliente,criogenia,1.0,0.972
614,614,614,2033,Kepler-1465 b,1142.0,3.78 Earths,14.42,2016,Super Earth,1.77 x Earth,31.8 days,Kepler-1463,Transit,2757.222222222222,0.96,0.95,muy caliente,criogenia,1.77,3.78
615,615,615,2034,Kepler-1466 b,2238.0,3.02 Earths,13.869,2016,Super Earth,1.55 x Earth,31.2 days,Kepler-1464,Transit,2840.0,1.02,1.01,muy caliente,criogenia,1.55,3.02
616,616,616,2035,Kepler-1467 b,2903.0,10.9 Earths,15.521,2016,Neptune-like,0.294 x Jupiter,47.1 days,Kepler-1464,Transit,2840.0,1.02,1.01,muy caliente,criogenia,0.294,10.9
617,617,617,2036,Kepler-1468 b,3686.0,3.64 Earths,14.952,2016,Super Earth,1.73 x Earth,8.2 days,Kepler-1465,Transit,2227.777777777778,0.75,0.71,muy caliente,criogenia,1.73,3.64
618,618,618,2037,Kepler-1468 c,3686.0,1.6 Earths,14.952,2016,Super Earth,1.15 x Earth,3.5 days,Kepler-1466,Transit,2871.111111111112,1.01,1.02,muy caliente,criogenia,1.15,1.6
619,619,619,2038,Kepler-1469 b,4094.0,8.25 Earths,15.989,2016,Neptune-like,0.25 x Jupiter,21.9 days,Kepler-1467,Transit,2564.4444444444443,0.86,0.82,muy caliente,criogenia,0.25,8.25
